Field1,Field2,Field3,Field4,Field5
42067,B,2,2,5
42068,B,2,2,5
42069,B,2,2,5
42070,B,2,2,5
42071,B,2,2,5
42072,B,2,2,5
42073,B,2,2,5
42074,B,2,2,5
42075,B,2,2,5
42076,B,2,2,5
42077,B,2,2,5
42078,B,2,2,5
42079,B,2,2,5
42080,B,2,2,5
42081,B,2,2,5
42082,B,2,2,5
42083,B,2,2,5
42084,B,2,2,5
42085,B,2,2,5
42086,B,2,2,5
42087,B,2,2,5
42088,B,2,2,5
42089,B,2,2,5
42090,B,2,2,5
42091,B,2,2,5
42092,B,2,2,5
42093,B,2,2,5
42094,B,2,2,5
42095,B,2,2,5
42096,B,2,2,5
42097,B,2,2,5
42098,B,2,2,5
42099,B,2,2,5
42100,B,2,2,5
42101,B,2,2,5
42102,B,2,2,5
42103,B,2,2,5
42104,B,2,2,5
42105,B,2,2,5
42106,B,2,2,5
42107,B,2,2,5
42108,B,2,2,5
42109,B,2,2,5
42110,B,2,2,5
42111,B,2,2,5
42112,B,2,2,5
42113,B,2,2,5
42114,B,2,2,5
42115,B,2,2,5
42116,B,2,2,5
42117,B,2,2,5
42118,B,2,2,5
42119,B,2,2,5
42120,B,2,2,5
42121,B,2,2,5
42122,B,2,2,5
42123,B,2,2,5
42124,B,2,2,5
42125,B,2,2,5
42126,B,2,2,5
42127,B,2,2,5
42128,B,2,2,5
42129,B,2,2,5
42130,B,2,2,5
42131,B,2,2,5
42132,B,2,2,5
42133,B,2,2,5
42134,B,2,2,5
42135,B,2,2,5
42136,B,2,2,5
42137,B,2,2,5
42138,B,2,2,5
42139,B,2,2,5
42140,B,2,2,5
42141,B,2,2,5
42142,B,2,2,5
42143,B,2,2,5
42144,B,2,2,5
42145,B,2,2,5
42146,B,2,2,5
42147,B,2,2,5
42148,B,2,2,5
42149,B,2,2,5
42150,B,2,2,5
42151,B,2,2,5
42152,B,2,2,5
42153,B,2,2,5
42154,B,2,2,5
42155,B,2,2,5
42156,B,2,2,5
42157,B,2,2,5
42158,B,2,2,5
42159,B,2,2,5
42160,B,2,2,5
42161,B,2,2,5
42162,B,2,2,5
42163,B,2,2,5
42164,B,2,2,5
42165,B,2,2,5
42166,B,2,2,5
42167,B,2,2,5
42168,B,2,2,5
42169,B,2,2,5
42170,B,2,2,5
42171,B,2,2,5
42172,B,2,2,5
42173,B,2,2,5
42174,B,2,2,5
42175,B,2,2,5
42176,B,2,2,5
42177,B,2,2,5
42178,B,2,2,5
42179,B,2,2,5
42180,B,2,2,5
42181,B,2,2,5
42182,B,2,2,5
42183,B,2,2,5
42184,B,2,2,5
42185,B,2,2,5
42186,B,2,2,5
42187,B,2,2,5
42188,B,2,2,5
42189,B,2,2,5
42190,B,2,2,5
42191,B,2,2,5
42192,B,2,2,5
42193,B,2,2,5
42194,B,2,2,5
42195,B,2,2,5
42196,B,2,2,5
42197,B,2,2,5
42198,B,2,2,5
42199,B,2,2,5
42200,B,2,2,5
42201,B,2,2,5
42202,B,2,2,5
42203,B,2,2,5
42204,B,2,2,5
42205,B,2,2,5
42206,B,2,2,5
42207,B,2,2,5
42208,B,2,2,5
42209,B,2,2,5
42210,B,2,2,5
42211,B,2,2,5
42212,B,2,2,5
42213,B,2,2,5
42214,B,2,2,5
42215,B,2,2,5
42216,B,2,2,5
42217,B,2,2,5
42218,B,2,2,5
42219,B,2,2,5
42220,B,2,2,5
42221,B,2,2,5
42222,B,2,2,5
42223,B,2,2,5
42224,B,2,2,5
42225,B,2,2,5
42226,B,2,2,5
42227,B,2,2,5
42228,B,2,2,5
42229,B,2,2,5
42230,B,2,2,5
42231,B,2,2,5
42232,B,2,2,5
42233,B,2,2,5
42234,B,2,2,5
42235,B,2,2,5
42236,B,2,2,5
42237,B,2,2,5
42238,B,2,2,5
42239,B,2,2,5
42240,B,2,2,5
42241,B,2,2,5
42242,B,2,2,5
42243,B,2,2,5
42244,B,2,2,5
42245,B,2,2,5
42246,B,2,2,5
42247,B,2,2,5
42248,B,2,2,5
42249,B,2,2,5
42250,B,2,2,5
42251,B,2,2,5
42252,B,2,2,5
42253,B,2,2,5
42254,B,2,2,5
42255,B,2,2,5
42256,B,2,2,5
42257,B,2,2,5
42258,B,2,2,5
42259,B,2,2,5
42260,B,2,2,5
42261,B,2,2,5
42262,B,2,2,5
42263,B,2,2,5
42264,B,2,2,5
42265,B,2,2,5
42266,B,2,2,5
42267,B,2,2,5
42268,B,2,2,5
42269,B,2,2,5
42270,B,2,2,5
42271,B,2,2,5
42272,B,2,2,5
42273,B,2,2,5
42274,B,2,2,5
42275,B,2,2,5
42276,B,2,2,5
42277,B,2,2,5
42278,B,2,2,5
42279,B,2,2,5
42280,B,2,2,5
42281,B,2,2,5
42282,B,2,2,5
42283,B,2,2,5
42284,B,2,2,5
42285,B,2,2,5
42286,B,2,2,5
42287,B,2,2,5
42288,B,2,2,5
42289,B,2,2,5
42290,B,2,2,5
42291,B,2,2,5
42292,B,2,2,5
42293,B,2,2,5
42294,B,2,2,5
42295,B,2,2,5
42296,B,2,2,5
42297,B,2,2,5
42298,B,2,2,5
42299,B,2,2,5
42300,B,2,2,5
42301,B,2,2,5
42302,B,2,2,5
42303,B,2,2,5
42304,B,2,2,5
42305,B,2,2,5
42306,B,2,2,5
42307,B,2,2,5
42308,B,2,2,5
42309,B,2,2,5
42310,B,2,2,5
42311,B,2,2,5
42312,B,2,2,5
42313,B,2,2,5
42314,B,2,2,5
42315,B,2,2,5
42316,B,2,2,5
42317,B,2,2,5
42318,B,2,2,5
42319,B,2,2,5
42320,B,2,2,5
42321,B,2,2,5
42322,B,2,2,5
42323,B,2,2,5
42324,B,2,2,5
42325,B,2,2,5
42326,B,2,2,5
42327,B,2,2,5
42328,B,2,2,5
42329,B,2,2,5
42330,B,2,2,5
42331,B,2,2,5
42332,B,2,2,5
42333,B,2,2,5
42334,B,2,2,5
42335,B,2,2,5
42336,B,2,2,5
42337,B,2,2,5
42338,B,2,2,5
42339,B,2,2,5
42340,B,2,2,5
42341,B,2,2,5
42342,B,2,2,5
42343,B,2,2,5
42344,B,2,2,5
42345,B,2,2,5
42346,B,2,2,5
42347,B,2,2,5
42348,B,2,2,5
42349,B,2,2,5
42350,B,2,2,5
42351,B,2,2,5
42352,B,2,2,5
42353,B,2,2,5
42354,B,2,2,5
42355,B,2,2,5
42356,B,2,2,5
42357,B,2,2,5
42358,B,2,2,5
42359,B,2,2,5
42360,B,2,2,5
42361,B,2,2,5
42362,B,2,2,5
42363,B,2,2,5
42364,B,2,2,5
42365,B,2,2,5
42366,B,2,2,5
42367,B,2,2,5
42368,B,2,2,5
42369,B,2,2,5
42370,B,2,2,5
42371,B,2,2,5
42372,B,2,2,5
42373,B,2,2,5
42374,B,2,2,5
42375,B,2,2,5
42376,B,2,2,5
42377,B,2,2,5
42378,B,2,2,5
42379,B,2,2,5
42380,B,2,2,5
42381,B,2,2,5
42382,B,2,2,5
42383,B,2,2,5
42384,B,2,2,5
42385,B,2,2,5
42386,B,2,2,5
42387,B,2,2,5
42388,B,2,2,5
42389,B,2,2,5
42390,B,2,2,5
42391,B,2,2,5
42392,B,2,2,5
42393,B,2,2,5
42394,B,2,2,5
42395,B,2,2,5
42396,B,2,2,5
42397,B,2,2,5
42398,B,2,2,5
42399,B,2,2,5
42400,B,2,2,5
42401,B,2,2,5
42402,B,2,2,5
42403,B,2,2,5
42404,B,2,2,5
42405,B,2,2,5
42406,B,2,2,5
42407,B,2,2,5
42408,B,2,2,5
42409,B,2,2,5
42410,B,2,2,5
42411,B,2,2,5
42412,B,2,2,5
42413,B,2,2,5
42414,B,2,2,5
42415,B,2,2,5
42416,B,2,2,5
42417,B,2,2,5
42418,B,2,2,5
42419,B,2,2,5
42420,B,2,2,5
42421,B,2,2,5
42422,B,2,2,5
42423,B,2,2,5
42424,B,2,2,5
42425,B,2,2,5
42426,B,2,2,5
42427,B,2,2,5
42428,B,2,2,5
42429,B,2,2,5
42430,B,2,2,5
42431,B,2,2,5
42432,B,2,2,5
42433,B,2,2,5
42434,B,2,2,5
42435,B,2,2,5
42436,B,2,2,5
42437,B,2,2,5
42438,B,2,2,5
42439,B,2,2,5
42440,B,2,2,5
42441,B,2,2,5
42442,B,2,2,5
42443,B,2,2,5
42444,B,2,2,5
42445,B,2,2,5
42446,B,2,2,5
42447,B,2,2,5
42448,B,2,2,5
42449,B,2,2,5
42450,B,2,2,5
42451,B,2,2,5
42452,B,2,2,5
42453,B,2,2,5
42454,B,2,2,5
42455,B,2,2,5
42456,B,2,2,5
42457,B,2,2,5
42458,B,2,2,5
42459,B,2,2,5
42460,B,2,2,5
42461,B,2,2,5
42462,B,2,2,5
42463,B,2,2,5
42464,B,2,2,5
42465,B,2,2,5
42466,B,2,2,5
42467,B,2,2,5
42468,B,2,2,5
42469,B,2,2,5
42470,B,2,2,5
42471,B,2,2,5
42472,B,2,2,5
42473,B,2,2,5
42474,B,2,2,5
42475,B,2,2,5
42476,B,2,2,5
42477,B,2,2,5
42478,B,2,2,5
42479,B,2,2,5
42480,B,2,2,5
42481,B,2,2,5
42482,B,2,2,5
42483,B,2,2,5
42484,B,2,2,5
42485,B,2,2,5
42486,B,2,2,5
42487,B,2,2,5
42488,B,2,2,5
42489,B,2,2,5
42490,B,2,2,5
42491,B,2,2,5
42492,B,2,2,5
42493,B,2,2,5
42494,B,2,2,5
42495,B,2,2,5
42496,B,2,2,5
42497,B,2,2,5
42498,B,2,2,5
42499,B,2,2,5
42500,B,2,2,5
42501,B,2,2,5
42502,B,2,2,5
42503,B,2,2,5
42504,B,2,2,5
42505,B,2,2,5
42506,B,2,2,5
42507,B,2,2,5
42508,B,2,2,5
42509,B,2,2,5
42510,B,2,2,5
42511,B,2,2,5
42512,B,2,2,5
42513,B,2,2,5
42514,B,2,2,5
42515,B,2,2,5
42516,B,2,2,5
42517,B,2,2,5
42518,B,2,2,5
42519,B,2,2,5
42520,B,2,2,5
42521,B,2,2,5
42522,B,2,2,5
42523,B,2,2,5
42524,B,2,2,5
42525,B,2,2,5
42526,B,2,2,5
42527,B,2,2,5
42528,B,2,2,5
42529,B,2,2,5
42530,B,2,2,5
42531,B,2,2,5
42532,B,2,2,5
42533,B,2,2,5
42534,B,2,2,5
42535,B,2,2,5
42536,B,2,2,5
42537,B,2,2,5
42538,B,2,2,5
42539,B,2,2,5
42540,B,2,2,5
42541,B,2,2,5
42542,B,2,2,5
42543,B,2,2,5
42544,B,2,2,5
42545,B,2,2,5
42546,B,2,2,5
42547,B,2,2,5
42548,B,2,2,5
42549,B,2,2,5
42550,B,2,2,5
42551,B,2,2,5
42552,B,2,2,5
42553,B,2,2,5
42554,B,2,2,5
42555,B,2,2,5
42556,B,2,2,5
42557,B,2,2,5
42558,B,2,2,5
42559,B,2,2,5
42560,B,2,2,5
42561,B,2,2,5
42562,B,2,2,5
42563,B,2,2,5
42564,B,2,2,5
42565,B,2,2,5
42566,B,2,2,5
42567,B,2,2,5
42568,B,2,2,5
42569,B,2,2,5
42570,B,2,2,5
42571,B,2,2,5
42572,B,2,2,5
42573,B,2,2,5
42574,B,2,2,5
42575,B,2,2,5
42576,B,2,2,5
42577,B,2,2,5
42578,B,2,2,5
42579,B,2,2,5
42580,B,2,2,5
42581,B,2,2,5
42582,B,2,2,5
42583,B,2,2,5
42584,B,2,2,5
42585,B,2,2,5
42586,B,2,2,5
42587,B,2,2,5
42588,B,2,2,5
42589,B,2,2,5
42590,B,2,2,5
42591,B,2,2,5
42592,B,2,2,5
42593,B,2,2,5
42594,B,2,2,5
42595,B,2,2,5
42596,B,2,2,5
42597,B,2,2,5
42598,B,2,2,5
42599,B,2,2,5
42600,B,2,2,5
42601,B,2,2,5
42602,B,2,2,5
42603,B,2,2,5
42604,B,2,2,5
42605,B,2,2,5
42606,B,2,2,5
42607,B,2,2,5
42608,B,2,2,5
42609,B,2,2,5
42610,B,2,2,5
42611,B,2,2,5
42612,B,2,2,5
42613,B,2,2,5
42614,B,2,2,5
42615,B,2,2,5
42616,B,2,2,5
42617,B,2,2,5
42618,B,2,2,5
42619,B,2,2,5
42620,B,2,2,5
42621,B,2,2,5
42622,B,2,2,5
42623,B,2,2,5
42624,B,2,2,5
42625,B,2,2,5
42626,B,2,2,5
42627,B,2,2,5
42628,B,2,2,5
42629,B,2,2,5
42630,B,2,2,5
42631,B,2,2,5
42632,B,2,2,5
42633,B,2,2,5
42634,B,2,2,5
42635,B,2,2,5
42636,B,2,2,5
42637,B,2,2,5
42638,B,2,2,5
42639,B,2,2,5
42640,B,2,2,5
42641,B,2,2,5
42642,B,2,2,5
42643,B,2,2,5
42644,B,2,2,5
42645,B,2,2,5
42646,B,2,2,5
42647,B,2,2,5
42648,B,2,2,5
42649,B,2,2,5
42650,B,2,2,5
42651,B,2,2,5
42652,B,2,2,5
42653,B,2,2,5
42654,B,2,2,5
42655,B,2,2,5
42656,B,2,2,5
42657,B,2,2,5
42658,B,2,2,5
42659,B,2,2,5
42660,B,2,2,5
42661,B,2,2,5
42662,B,2,2,5
42663,B,2,2,5
42664,B,2,2,5
42665,B,2,2,5
42666,B,2,2,5
42667,B,2,2,5
42668,B,2,2,5
42669,B,2,2,5
42670,B,2,2,5
42671,B,2,2,5
42672,B,2,2,5
42673,B,2,2,5
42674,B,2,2,5
42675,B,2,2,5
42676,B,2,2,5
42677,B,2,2,5
42678,B,2,2,5
42679,B,2,2,5
42680,B,2,2,5
42681,B,2,2,5
42682,B,2,2,5
42683,B,2,2,5
42684,B,2,2,5
42685,B,2,2,5
42686,B,2,2,5
42687,B,2,2,5
42688,B,2,2,5
42689,B,2,2,5
42690,B,2,2,5
42691,B,2,2,5
42692,B,2,2,5
42693,B,2,2,5
42694,B,2,2,5
42695,B,2,2,5
42696,B,2,2,5
42697,B,2,2,5
42698,B,2,2,5
42699,B,2,2,5
42700,B,2,2,5
42701,B,2,2,5
42702,B,2,2,5
42703,B,2,2,5
42704,B,2,2,5
42705,B,2,2,5
42706,B,2,2,5
42707,B,2,2,5
42708,B,2,2,5
42709,B,2,2,5
42710,B,2,2,5
42711,B,2,2,5
42712,B,2,2,5
42713,B,2,2,5
42714,B,2,2,5
42715,B,2,2,5
42716,B,2,2,5
42717,B,2,2,5
42718,B,2,2,5
42719,B,2,2,5
42720,B,2,2,5
42721,B,2,2,5
42722,B,2,2,5
42723,B,2,2,5
42724,B,2,2,5
42725,B,2,2,5
42726,B,2,2,5
42727,B,2,2,5
42728,B,2,2,5
42729,B,2,2,5
42730,B,2,2,5
42731,B,2,2,5
42732,B,2,2,5
42733,B,2,2,5
42734,B,2,2,5
42735,B,2,2,5
42736,B,2,2,5
42737,B,2,2,5
42738,B,2,2,5
42739,B,2,2,5
42740,B,2,2,5
42741,B,2,2,5
42742,B,2,2,5
42743,B,2,2,5
42744,B,2,2,5
42745,B,2,2,5
42746,B,2,2,5
42747,B,2,2,5
42748,B,2,2,5
42749,B,2,2,5
42750,B,2,2,5
42751,B,2,2,5
42752,B,2,2,5
42753,B,2,2,5
42754,B,2,2,5
42755,B,2,2,5
42756,B,2,2,5
42757,B,2,2,5
42758,B,2,2,5
42759,B,2,2,5
42760,B,2,2,5
42761,B,2,2,5
42762,B,2,2,5
42763,B,2,2,5
42764,B,2,2,5
42765,B,2,2,5
42766,B,2,2,5
42767,B,2,2,5
42768,B,2,2,5
42769,B,2,2,5
42770,B,2,2,5
42771,B,2,2,5
42772,B,2,2,5
42773,B,2,2,5
42774,B,2,2,5
42775,B,2,2,5
42776,B,2,2,5
42777,B,2,2,5
42778,B,2,2,5
42779,B,2,2,5
42780,B,2,2,5
42781,B,2,2,5
42782,B,2,2,5
42783,B,2,2,5
42784,B,2,2,5
42785,B,2,2,5
42786,B,2,2,5
42787,B,2,2,5
42788,B,2,2,5
42789,B,2,2,5
42790,B,2,2,5
42791,B,2,2,5
42792,B,2,2,5
42793,B,2,2,5
42794,B,2,2,5
42795,B,2,2,5
42796,B,2,2,5
42797,B,2,2,5
42798,B,2,2,5
42799,B,2,2,5
42800,B,2,2,5
42801,B,2,2,5
42802,B,2,2,5
42803,B,2,2,5
42804,B,2,2,5
42805,B,2,2,5
42806,B,2,2,5
42807,B,2,2,5
42808,B,2,2,5
42809,B,2,2,5
42810,B,2,2,5
42811,B,2,2,5
42812,B,2,2,5
42813,B,2,2,5
42814,B,2,2,5
42815,B,2,2,5
42816,B,2,2,5
42817,B,2,2,5
42818,B,2,2,5
42819,B,2,2,5
42820,B,2,2,5
42821,B,2,2,5
42822,B,2,2,5
42823,B,2,2,5
42824,B,2,2,5
42825,B,2,2,5
42826,B,2,2,5
42827,B,2,2,5
42828,B,2,2,5
42829,B,2,2,5
42830,B,2,2,5
42831,B,2,2,5
42832,B,2,2,5
42833,B,2,2,5
42834,B,2,2,5
42835,B,2,2,5
42836,B,2,2,5
42837,B,2,2,5
42838,B,2,2,5
42839,B,2,2,5
42840,B,2,2,5
42841,B,2,2,5
42842,B,2,2,5
42843,B,2,2,5
42844,B,2,2,5
42845,B,2,2,5
42846,B,2,2,5
42847,B,2,2,5
42848,B,2,2,5
42849,B,2,2,5
42850,B,2,2,5
42851,B,2,2,5
42852,B,2,2,5
42853,B,2,2,5
42854,B,2,2,5
42855,B,2,2,5
42856,B,2,2,5
42857,B,2,2,5
42858,B,2,2,5
42859,B,2,2,5
42860,B,2,2,5
42861,B,2,2,5
42862,B,2,2,5
42863,B,2,2,5
42864,B,2,2,5
42865,B,2,2,5
42866,B,2,2,5
42867,B,2,2,5
42868,B,2,2,5
42869,B,2,2,5
42870,B,2,2,5
42871,B,2,2,5
42872,B,2,2,5
42873,B,2,2,5
42874,B,2,2,5
42875,B,2,2,5
42876,B,2,2,5
42877,B,2,2,5
42878,B,2,2,5
42879,B,2,2,5
42880,B,2,2,5
42881,B,2,2,5
42882,B,2,2,5
42883,B,2,2,5
42884,B,2,2,5
42885,B,2,2,5
42886,B,2,2,5
42887,B,2,2,5
42888,B,2,2,5
42889,B,2,2,5
42890,B,2,2,5
42891,B,2,2,5
42892,B,2,2,5
42893,B,2,2,5
42894,B,2,2,5
42895,B,2,2,5
42896,B,2,2,5
42897,B,2,2,5
42898,B,2,2,5
42899,B,2,2,5
42900,B,2,2,5
42901,B,2,2,5
42902,B,2,2,5
42903,B,2,2,5
42904,B,2,2,5
42905,B,2,2,5
42906,B,2,2,5
42907,B,2,2,5
42908,B,2,2,5
42909,B,2,2,5
42910,B,2,2,5
42911,B,2,2,5
42912,B,2,2,5
42913,B,2,2,5
42914,B,2,2,5
42915,B,2,2,5
42916,B,2,2,5
42917,B,2,2,5
42918,B,2,2,5
42919,B,2,2,5
42920,B,2,2,5
42921,B,2,2,5
42922,B,2,2,5
42923,B,2,2,5
42924,B,2,2,5
42925,B,2,2,5
42926,B,2,2,5
42927,B,2,2,5
42928,B,2,2,5
42929,B,2,2,5
42930,B,2,2,5
42931,B,2,2,5
42932,B,2,2,5
42933,B,2,2,5
42934,B,2,2,5
42935,B,2,2,5
42936,B,2,2,5
42937,B,2,2,5
42938,B,2,2,5
42939,B,2,2,5
42940,B,2,2,5
42941,B,2,2,5
42942,B,2,2,5
42943,B,2,2,5
42944,B,2,2,5
42945,B,2,2,5
42946,B,2,2,5
42947,B,2,2,5
42948,B,2,2,5
42949,B,2,2,5
42950,B,2,2,5
42951,B,2,2,5
42952,B,2,2,5
42953,B,2,2,5
42954,B,2,2,5
42955,B,2,2,5
42956,B,2,2,5
42957,B,2,2,5
42958,B,2,2,5
42959,B,2,2,5
42960,B,2,2,5
42961,B,2,2,5
42962,B,2,2,5
42963,B,2,2,5
42964,B,2,2,5
42965,B,2,2,5
42966,B,2,2,5
42967,B,2,2,5
42968,B,2,2,5
42969,B,2,2,5
42970,B,2,2,5
42971,B,2,2,5
42972,B,2,2,5
42973,B,2,2,5
42974,B,2,2,5
42975,B,2,2,5
42976,B,2,2,5
42977,B,2,2,5
42978,B,2,2,5
42979,B,2,2,5
42980,B,2,2,5
42981,B,2,2,5
42982,B,2,2,5
42983,B,2,2,5
42984,B,2,2,5
42985,B,2,2,5
42986,B,2,2,5
42987,B,2,2,5
42988,B,2,2,5
42989,B,2,2,5
42990,B,2,2,5
42991,B,2,2,5
42992,B,2,2,5
42993,B,2,2,5
42994,B,2,2,5
42995,B,2,2,5
42996,B,2,2,5
42997,B,2,2,5
42998,B,2,2,5
42999,B,2,2,5
43000,B,2,2,5
43001,B,2,2,5
43002,B,2,2,5
43003,B,2,2,5
43004,B,2,2,5
43005,B,2,2,5
43006,B,2,2,5
43007,B,2,2,5
43008,B,2,2,5
43009,B,2,2,5
43010,B,2,2,5
43011,B,2,2,5
43012,B,2,2,5
43013,B,2,2,5
43014,B,2,2,5
43015,B,2,2,5
43016,B,2,2,5
43017,B,2,2,5
43018,B,2,2,5
43019,B,2,2,5
43020,B,2,2,5
43021,B,2,2,5
43022,B,2,2,5
43023,B,2,2,5
43024,B,2,2,5
43025,B,2,2,5
43026,B,2,2,5
43027,B,2,2,5
43028,B,2,2,5
43029,B,2,2,5
43030,B,2,2,5
43031,B,2,2,5
43032,B,2,2,5
43033,B,2,2,5
43034,B,2,2,5
43035,B,2,2,5
43036,B,2,2,5
43037,B,2,2,5
43038,B,2,2,5
43039,B,2,2,5
43040,B,2,2,5
43041,B,2,2,5
43042,B,2,2,5
43043,B,2,2,5
43044,B,2,2,5
43045,B,2,2,5
43046,B,2,2,5
43047,B,2,2,5
43048,B,2,2,5
43049,B,2,2,5
43050,B,2,2,5
43051,B,2,2,5
43052,B,2,2,5
43053,B,2,2,5
43054,B,2,2,5
43055,B,2,2,5
43056,B,2,2,5
43057,B,2,2,5
43058,B,2,2,5
43059,B,2,2,5
43060,B,2,2,5
43061,B,2,2,5
43062,B,2,2,5
43063,B,2,2,5
43064,B,2,2,5
43065,B,2,2,5
43066,B,2,2,5
43067,B,2,2,5
43068,B,2,2,5
43069,B,2,2,5
43070,B,2,2,5
43071,B,2,2,5
43072,B,2,2,5
43073,B,2,2,5
43074,B,2,2,5
43075,B,2,2,5
43076,B,2,2,5
43077,B,2,2,5
43078,B,2,2,5
43079,B,2,2,5
43080,B,2,2,5
43081,B,2,2,5
43082,B,2,2,5
43083,B,2,2,5
43084,B,2,2,5
43085,B,2,2,5
43086,B,2,2,5
43087,B,2,2,5
43088,B,2,2,5
43089,B,2,2,5
43090,B,2,2,5
43091,B,2,2,5
43092,B,2,2,5
43093,B,2,2,5
43094,B,2,2,5
43095,B,2,2,5
43096,B,2,2,5
43097,B,2,2,5
43098,B,2,2,5
43099,B,2,2,5
43100,B,2,2,5
43101,B,2,2,5
43102,B,2,2,5
43103,B,2,2,5
43104,B,2,2,5
43105,B,2,2,5
43106,B,2,2,5
43107,B,2,2,5
43108,B,2,2,5
43109,B,2,2,5
43110,B,2,2,5
43111,B,2,2,5
43112,B,2,2,5
43113,B,2,2,5
43114,B,2,2,5
43115,B,2,2,5
43116,B,2,2,5
43117,B,2,2,5
43118,B,2,2,5
43119,B,2,2,5
43120,B,2,2,5
43121,B,2,2,5
43122,B,2,2,5
43123,B,2,2,5
43124,B,2,2,5
43125,B,2,2,5
43126,B,2,2,5
43127,B,2,2,5
43128,B,2,2,5
43129,B,2,2,5
43130,B,2,2,5
43131,B,2,2,5
43132,B,2,2,5
43133,B,2,2,5
43134,B,2,2,5
43135,B,2,2,5
43136,B,2,2,5
43137,B,2,2,5
43138,B,2,2,5
43139,B,2,2,5
43140,B,2,2,5
43141,B,2,2,5
43142,B,2,2,5
43143,B,2,2,5
43144,B,2,2,5
43145,B,2,2,5
43146,B,2,2,5
43147,B,2,2,5
43148,B,2,2,5
43149,B,2,2,5
43150,B,2,2,5
43151,B,2,2,5
43152,B,2,2,5
43153,B,2,2,5
43154,B,2,2,5
43155,B,2,2,5
43156,B,2,2,5
43157,B,2,2,5
43158,B,2,2,5
43159,B,2,2,5
43160,B,2,2,5
43161,B,2,2,5
43162,B,2,2,5
43163,B,2,2,5
43164,B,2,2,5
43165,B,2,2,5
43166,B,2,2,5
43167,B,2,2,5
43168,B,2,2,5
43169,B,2,2,5
43170,B,2,2,5
43171,B,2,2,5
43172,B,2,2,5
43173,B,2,2,5
43174,B,2,2,5
43175,B,2,2,5
43176,B,2,2,5
43177,B,2,2,5
43178,B,2,2,5
43179,B,2,2,5
43180,B,2,2,5
43181,B,2,2,5
43182,B,2,2,5
43183,B,2,2,5
43184,B,2,2,5
43185,B,2,2,5
43186,B,2,2,5
43187,B,2,2,5
43188,B,2,2,5
43189,B,2,2,5
43190,B,2,2,5
43191,B,2,2,5
43192,B,2,2,5
43193,B,2,2,5
43194,B,2,2,5
43195,B,2,2,5
43196,B,2,2,5
43197,B,2,2,5
43198,B,2,2,5
43199,B,2,2,5
43200,B,2,2,5
43201,B,2,2,5
43202,B,2,2,5
43203,B,2,2,5
43204,B,2,2,5
43205,B,2,2,5
43206,B,2,2,5
43207,B,2,2,5
43208,B,2,2,5
43209,B,2,2,5
43210,B,2,2,5
43211,B,2,2,5
43212,B,2,2,5
43213,B,2,2,5
43214,B,2,2,5
43215,B,2,2,5
43216,B,2,2,5
43217,B,2,2,5
43218,B,2,2,5
43219,B,2,2,5
43220,B,2,2,5
43221,B,2,2,5
43222,B,2,2,5
43223,B,2,2,5
43224,B,2,2,5
43225,B,2,2,5
43226,B,2,2,5
43227,B,2,2,5
43228,B,2,2,5
43229,B,2,2,5
43230,B,2,2,5
43231,B,2,2,5
43232,B,2,2,5
43233,B,2,2,5
43234,B,2,2,5
43235,B,2,2,5
43236,B,2,2,5
43237,B,2,2,5
43238,B,2,2,5
43239,B,2,2,5
43240,B,2,2,5
43241,B,2,2,5
43242,B,2,2,5
43243,B,2,2,5
43244,B,2,2,5
43245,B,2,2,5
43246,B,2,2,5
43247,B,2,2,5
43248,B,2,2,5
43249,B,2,2,5
43250,B,2,2,5
43251,B,2,2,5
43252,B,2,2,5
43253,B,2,2,5
43254,B,2,2,5
43255,B,2,2,5
43256,B,2,2,5
43257,B,2,2,5
43258,B,2,2,5
43259,B,2,2,5
43260,B,2,2,5
43261,B,2,2,5
43262,B,2,2,5
43263,B,2,2,5
43264,B,2,2,5
43265,B,2,2,5
43266,B,2,2,5
43267,B,2,2,5
43268,B,2,2,5
43269,B,2,2,5
43270,B,2,2,5
43271,B,2,2,5
43272,B,2,2,5
43273,B,2,2,5
43274,B,2,2,5
43275,B,2,2,5
43276,B,2,2,5
43277,B,2,2,5
43278,B,2,2,5
43279,B,2,2,5
43280,B,2,2,5
43281,B,2,2,5
43282,B,2,2,5
43283,B,2,2,5
43284,B,2,2,5
43285,B,2,2,5
43286,B,2,2,5
43287,B,2,2,5
43288,B,2,2,5
43289,B,2,2,5
43290,B,2,2,5
43291,B,2,2,5
43292,B,2,2,5
43293,B,2,2,5
43294,B,2,2,5
43295,B,2,2,5
43296,B,2,2,5
43297,B,2,2,5
43298,B,2,2,5
43299,B,2,2,5
43300,B,2,2,5
43301,B,2,2,5
43302,B,2,2,5
43303,B,2,2,5
43304,B,2,2,5
43305,B,2,2,5
43306,B,2,2,5
43307,B,2,2,5
43308,B,2,2,5
43309,B,2,2,5
43310,B,2,2,5
43311,B,2,2,5
43312,B,2,2,5
43313,B,2,2,5
43314,B,2,2,5
43315,B,2,2,5
43316,B,2,2,5
43317,B,2,2,5
43318,B,2,2,5
43319,B,2,2,5
43320,B,2,2,5
43321,B,2,2,5
43322,B,2,2,5
43323,B,2,2,5
43324,B,2,2,5
43325,B,2,2,5
43326,B,2,2,5
43327,B,2,2,5
43328,B,2,2,5
43329,B,2,2,5
43330,B,2,2,5
43331,B,2,2,5
43332,B,2,2,5
43333,B,2,2,5
43334,B,2,2,5
43335,B,2,2,5
43336,B,2,2,5
