Field1,Field2,Field3,Field4,Field5
34984,B,3,6,R
34985,B,3,6,R
34986,B,3,6,R
34987,B,3,6,R
34988,B,3,6,R
34989,B,3,6,R
34990,B,3,6,R
34991,B,3,6,R
34992,B,3,6,R
34993,B,3,6,R
34994,B,3,6,R
34995,B,3,6,R
34996,B,3,6,R
34997,B,3,6,R
34998,B,3,6,R
34999,B,3,6,R
35000,B,3,6,R
35001,B,3,6,R
35002,B,3,6,R
35003,B,3,6,R
35004,B,3,6,R
35005,B,3,6,R
35006,B,3,6,R
35007,B,3,6,R
35008,B,3,6,R
35009,B,3,6,R
35010,B,3,6,R
35011,B,3,6,R
35012,B,3,6,R
35013,B,3,6,R
35014,B,3,6,R
35015,B,3,6,R
35016,B,3,6,R
35017,B,3,6,R
35018,B,3,6,R
35019,B,3,6,R
35020,B,3,6,R
35021,B,3,6,R
35022,B,3,6,R
35023,B,3,6,R
35024,B,3,6,R
35025,B,3,6,R
35026,B,3,6,R
35027,B,3,6,R
35028,B,3,6,R
35029,B,3,6,R
35030,B,3,6,R
35031,B,3,6,R
35032,B,3,6,R
35033,B,3,6,R
35034,B,3,6,R
35035,B,3,6,R
35036,B,3,6,R
35037,B,3,6,R
35038,B,3,6,R
35039,B,3,6,R
35040,B,3,6,R
35041,B,3,6,R
35042,B,3,6,R
35043,B,3,6,R
35044,B,3,6,R
35045,B,3,6,R
35046,B,3,6,R
35047,B,3,6,R
35048,B,3,6,R
35049,B,3,6,R
35050,B,3,6,R
35051,B,3,6,R
35052,B,3,6,R
35053,B,3,6,R
35054,B,3,6,R
35055,B,3,6,R
35056,B,3,6,R
35057,B,3,6,R
35058,B,3,6,R
35059,B,3,6,R
35060,B,3,6,R
35061,B,3,6,R
35062,B,3,6,R
35063,B,3,6,R
35064,B,3,6,R
35065,B,3,6,R
35066,B,3,6,R
35067,B,3,6,R
35068,B,3,6,R
35069,B,3,6,R
35070,B,3,6,R
35071,B,3,6,R
35072,B,3,6,R
35073,B,3,6,R
35074,B,3,6,R
35075,B,3,6,R
35076,B,3,6,R
35077,B,3,6,R
35078,B,3,6,R
35079,B,3,6,R
35080,B,3,6,R
35081,B,3,6,R
35082,B,3,6,R
35083,B,3,6,R
35084,B,3,6,R
35085,B,3,6,R
35086,B,3,6,R
35087,B,3,6,R
35088,B,3,6,R
35089,B,3,6,R
35090,B,3,6,R
35091,B,3,6,R
35092,B,3,6,R
35093,B,3,6,R
35094,B,3,6,R
35095,B,3,6,R
35096,B,3,6,R
35097,B,3,6,R
35098,B,3,6,R
35099,B,3,6,R
35100,B,3,6,R
35101,B,3,6,R
35102,B,3,6,R
35103,B,3,6,R
35104,B,3,6,R
35105,B,3,6,R
35106,B,3,6,R
35107,B,3,6,R
35108,B,3,6,R
35109,B,3,6,R
35110,B,3,6,R
35111,B,3,6,R
35112,B,3,6,R
35113,B,3,6,R
35114,B,3,6,R
35115,B,3,6,R
35116,B,3,6,R
35117,B,3,6,R
35118,B,3,6,R
35119,B,3,6,R
35120,B,3,6,R
35121,B,3,6,R
35122,B,3,6,R
35123,B,3,6,R
35124,B,3,6,R
35125,B,3,6,R
35126,B,3,6,R
35127,B,3,6,R
35128,B,3,6,R
35129,B,3,6,R
35130,B,3,6,R
35131,B,3,6,R
35132,B,3,6,R
35133,B,3,6,R
35134,B,3,6,R
35135,B,3,6,R
35136,B,3,6,R
35137,B,3,6,R
35138,B,3,6,R
35139,B,3,6,R
35140,B,3,6,R
35141,B,3,6,R
35142,B,3,6,R
35143,B,3,6,R
35144,B,3,6,R
35145,B,3,6,R
35146,B,3,6,R
35147,B,3,6,R
35148,B,3,6,R
35149,B,3,6,R
35150,B,3,6,R
35151,B,3,6,R
35152,B,3,6,R
35153,B,3,6,R
35154,B,3,6,R
35155,B,3,6,R
35156,B,3,6,R
35157,B,3,6,R
35158,B,3,6,R
35159,B,3,6,R
35160,B,3,6,R
35161,B,3,6,R
35162,B,3,6,R
35163,B,3,6,R
35164,B,3,6,R
35165,B,3,6,R
35166,B,3,6,R
35167,B,3,6,R
35168,B,3,6,R
35169,B,3,6,R
35170,B,3,6,R
35171,B,3,6,R
35172,B,3,6,R
35173,B,3,6,R
35174,B,3,6,R
35175,B,3,6,R
35176,B,3,6,R
35177,B,3,6,R
35178,B,3,6,R
35179,B,3,6,R
35180,B,3,6,R
35181,B,3,6,R
35182,B,3,6,R
35183,B,3,6,R
35184,B,3,6,R
35185,B,3,6,R
35186,B,3,6,R
35187,B,3,6,R
35188,B,3,6,R
35189,B,3,6,R
35190,B,3,6,R
35191,B,3,6,R
35192,B,3,6,R
35193,B,3,6,R
35194,B,3,6,R
35195,B,3,6,R
35196,B,3,6,R
35197,B,3,6,R
35198,B,3,6,R
35199,B,3,6,R
35200,B,3,6,R
35201,B,3,6,R
35202,B,3,6,R
35203,B,3,6,R
35204,B,3,6,R
35205,B,3,6,R
35206,B,3,6,R
35207,B,3,6,R
35208,B,3,6,R
35209,B,3,6,R
35210,B,3,6,R
35211,B,3,6,R
35212,B,3,6,R
35213,B,3,6,R
35214,B,3,6,R
35215,B,3,6,R
35216,B,3,6,R
35217,B,3,6,R
35218,B,3,6,R
35219,B,3,6,R
35220,B,3,6,R
35221,B,3,6,R
35222,B,3,6,R
35223,B,3,6,R
35224,B,3,6,R
35225,B,3,6,R
35226,B,3,6,R
35227,B,3,6,R
35228,B,3,6,R
35229,B,3,6,R
35230,B,3,6,R
35231,B,3,6,R
35232,B,3,6,R
35233,B,3,6,R
35234,B,3,6,R
35235,B,3,6,R
35236,B,3,6,R
35237,B,3,6,R
35238,B,3,6,R
35239,B,3,6,R
35240,B,3,6,R
35241,B,3,6,R
35242,B,3,6,R
35243,B,3,6,R
35244,B,3,6,R
35245,B,3,6,R
35246,B,3,6,R
35247,B,3,6,R
35248,B,3,6,R
35249,B,3,6,R
35250,B,3,6,R
35251,B,3,6,R
35252,B,3,6,R
35253,B,3,6,R
35254,B,3,6,R
35255,B,3,6,R
35256,B,3,6,R
35257,B,3,6,R
35258,B,3,6,R
35259,B,3,6,R
35260,B,3,6,R
35261,B,3,6,R
35262,B,3,6,R
35263,B,3,6,R
35264,B,3,6,R
35265,B,3,6,R
35266,B,3,6,R
35267,B,3,6,R
35268,B,3,6,R
35269,B,3,6,R
35270,B,3,6,R
35271,B,3,6,R
35272,B,3,6,R
35273,B,3,6,R
35274,B,3,6,R
35275,B,3,6,R
35276,B,3,6,R
35277,B,3,6,R
35278,B,3,6,R
35279,B,3,6,R
35280,B,3,6,R
35281,B,3,6,R
35282,B,3,6,R
35283,B,3,6,R
35284,B,3,6,R
35285,B,3,6,R
35286,B,3,6,R
35287,B,3,6,R
35288,B,3,6,R
35289,B,3,6,R
35290,B,3,6,R
35291,B,3,6,R
35292,B,3,6,R
35293,B,3,6,R
35294,B,3,6,R
35295,B,3,6,R
35296,B,3,6,R
35297,B,3,6,R
35298,B,3,6,R
35299,B,3,6,R
35300,B,3,6,R
35301,B,3,6,R
35302,B,3,6,R
35303,B,3,6,R
35304,B,3,6,R
35305,B,3,6,R
35306,B,3,6,R
35307,B,3,6,R
35308,B,3,6,R
35309,B,3,6,R
35310,B,3,6,R
35311,B,3,6,R
35312,B,3,6,R
35313,B,3,6,R
35314,B,3,6,R
35315,B,3,6,R
35316,B,3,6,R
35317,B,3,6,R
35318,B,3,6,R
35319,B,3,6,R
35320,B,3,6,R
35321,B,3,6,R
35322,B,3,6,R
35323,B,3,6,R
35324,B,3,6,R
35325,B,3,6,R
35326,B,3,6,R
35327,B,3,6,R
35328,B,3,6,R
35329,B,3,6,R
35330,B,3,6,R
35331,B,3,6,R
35332,B,3,6,R
35333,B,3,6,R
35334,B,3,6,R
35335,B,3,6,R
35336,B,3,6,R
35337,B,3,6,R
35338,B,3,6,R
35339,B,3,6,R
35340,B,3,6,R
35341,B,3,6,R
35342,B,3,6,R
35343,B,3,6,R
35344,B,3,6,R
35345,B,3,6,R
35346,B,3,6,R
35347,B,3,6,R
35348,B,3,6,R
35349,B,3,6,R
35350,B,3,6,R
35351,B,3,6,R
35352,B,3,6,R
35353,B,3,6,R
35354,B,3,6,R
35355,B,3,6,R
35356,B,3,6,R
35357,B,3,6,R
35358,B,3,6,R
35359,B,3,6,R
35360,B,3,6,R
35361,B,3,6,R
35362,B,3,6,R
35363,B,3,6,R
35364,B,3,6,R
35365,B,3,6,R
35366,B,3,6,R
35367,B,3,6,R
35368,B,3,6,R
35369,B,3,6,R
35370,B,3,6,R
35371,B,3,6,R
35372,B,3,6,R
35373,B,3,6,R
35374,B,3,6,R
35375,B,3,6,R
35376,B,3,6,R
35377,B,3,6,R
35378,B,3,6,R
35379,B,3,6,R
35380,B,3,6,R
35381,B,3,6,R
35382,B,3,6,R
35383,B,3,6,R
35384,B,3,6,R
35385,B,3,6,R
35386,B,3,6,R
35387,B,3,6,R
35388,B,3,6,R
35389,B,3,6,R
35390,B,3,6,R
35391,B,3,6,R
35392,B,3,6,R
35393,B,3,6,R
35394,B,3,6,R
35395,B,3,6,R
35396,B,3,6,R
35397,B,3,6,R
35398,B,3,6,R
35399,B,3,6,R
35400,B,3,6,R
35401,B,3,6,R
35402,B,3,6,R
35403,B,3,6,R
35404,B,3,6,R
35405,B,3,6,R
35406,B,3,6,R
35407,B,3,6,R
35408,B,3,6,R
35409,B,3,6,R
35410,B,3,6,R
35411,B,3,6,R
35412,B,3,6,R
35413,B,3,6,R
35414,B,3,6,R
35415,B,3,6,R
35416,B,3,6,R
35417,B,3,6,R
35418,B,3,6,R
35419,B,3,6,R
35420,B,3,6,R
35421,B,3,6,R
35422,B,3,6,R
35423,B,3,6,R
35424,B,3,6,R
35425,B,3,6,R
35426,B,3,6,R
35427,B,3,6,R
35428,B,3,6,R
35429,B,3,6,R
35430,B,3,6,R
35431,B,3,6,R
35432,B,3,6,R
35433,B,3,6,R
35434,B,3,6,R
35435,B,3,6,R
35436,B,3,6,R
35437,B,3,6,R
35438,B,3,6,R
35439,B,3,6,R
35440,B,3,6,R
35441,B,3,6,R
35442,B,3,6,R
35443,B,3,6,R
35444,B,3,6,R
35445,B,3,6,R
35446,B,3,6,R
35447,B,3,6,R
35448,B,3,6,R
35449,B,3,6,R
35450,B,3,6,R
35451,B,3,6,R
35452,B,3,6,R
35453,B,3,6,R
35454,B,3,6,R
35455,B,3,6,R
35456,B,3,6,R
35457,B,3,6,R
35458,B,3,6,R
35459,B,3,6,R
35460,B,3,6,R
35461,B,3,6,R
35462,B,3,6,R
35463,B,3,6,R
35464,B,3,6,R
35465,B,3,6,R
35466,B,3,6,R
35467,B,3,6,R
35468,B,3,6,R
35469,B,3,6,R
35470,B,3,6,R
35471,B,3,6,R
35472,B,3,6,R
35473,B,3,6,R
35474,B,3,6,R
35475,B,3,6,R
35476,B,3,6,R
35477,B,3,6,R
35478,B,3,6,R
35479,B,3,6,R
35480,B,3,6,R
35481,B,3,6,R
35482,B,3,6,R
35483,B,3,6,R
35484,B,3,6,R
35485,B,3,6,R
35486,B,3,6,R
35487,B,3,6,R
35488,B,3,6,R
35489,B,3,6,R
35490,B,3,6,R
35491,B,3,6,R
35492,B,3,6,R
35493,B,3,6,R
35494,B,3,6,R
35495,B,3,6,R
35496,B,3,6,R
35497,B,3,6,R
35498,B,3,6,R
35499,B,3,6,R
35500,B,3,6,R
35501,B,3,6,R
35502,B,3,6,R
35503,B,3,6,R
35504,B,3,6,R
35505,B,3,6,R
35506,B,3,6,R
35507,B,3,6,R
35508,B,3,6,R
35509,B,3,6,R
35510,B,3,6,R
35511,B,3,6,R
35512,B,3,6,R
35513,B,3,6,R
35514,B,3,6,R
35515,B,3,6,R
35516,B,3,6,R
35517,B,3,6,R
35518,B,3,6,R
35519,B,3,6,R
35520,B,3,6,R
35521,B,3,6,R
35522,B,3,6,R
35523,B,3,6,R
35524,B,3,6,R
35525,B,3,6,R
35526,B,3,6,R
35527,B,3,6,R
35528,B,3,6,R
35529,B,3,6,R
35530,B,3,6,R
35531,B,3,6,R
35532,B,3,6,R
35533,B,3,6,R
35534,B,3,6,R
35535,B,3,6,R
35536,B,3,6,R
35537,B,3,6,R
35538,B,3,6,R
35539,B,3,6,R
35540,B,3,6,R
35541,B,3,6,R
35542,B,3,6,R
35543,B,3,6,R
35544,B,3,6,R
35545,B,3,6,R
35546,B,3,6,R
35547,B,3,6,R
35548,B,3,6,R
35549,B,3,6,R
35550,B,3,6,R
35551,B,3,6,R
35552,B,3,6,R
35553,B,3,6,R
35554,B,3,6,R
35555,B,3,6,R
35556,B,3,6,R
35557,B,3,6,R
35558,B,3,6,R
35559,B,3,6,R
35560,B,3,6,R
35561,B,3,6,R
35562,B,3,6,R
35563,B,3,6,R
35564,B,3,6,R
35565,B,3,6,R
35566,B,3,6,R
35567,B,3,6,R
35568,B,3,6,R
35569,B,3,6,R
35570,B,3,6,R
35571,B,3,6,R
35572,B,3,6,R
35573,B,3,6,R
35574,B,3,6,R
35575,B,3,6,R
35576,B,3,6,R
35577,B,3,6,R
35578,B,3,6,R
35579,B,3,6,R
35580,B,3,6,R
35581,B,3,6,R
35582,B,3,6,R
35583,B,3,6,R
35584,B,3,6,R
35585,B,3,6,R
35586,B,3,6,R
35587,B,3,6,R
35588,B,3,6,R
35589,B,3,6,R
35590,B,3,6,R
35591,B,3,6,R
35592,B,3,6,R
35593,B,3,6,R
35594,B,3,6,R
35595,B,3,6,R
35596,B,3,6,R
35597,B,3,6,R
35598,B,3,6,R
35599,B,3,6,R
35600,B,3,6,R
35601,B,3,6,R
35602,B,3,6,R
35603,B,3,6,R
35604,B,3,6,R
35605,B,3,6,R
35606,B,3,6,R
35607,B,3,6,R
35608,B,3,6,R
35609,B,3,6,R
35610,B,3,6,R
35611,B,3,6,R
35612,B,3,6,R
35613,B,3,6,R
35614,B,3,6,R
35615,B,3,6,R
35616,B,3,6,R
35617,B,3,6,R
35618,B,3,6,R
35619,B,3,6,R
35620,B,3,6,R
35621,B,3,6,R
35622,B,3,6,R
35623,B,3,6,R
35624,B,3,6,R
35625,B,3,6,R
35626,B,3,6,R
35627,B,3,6,R
35628,B,3,6,R
35629,B,3,6,R
35630,B,3,6,R
35631,B,3,6,R
35632,B,3,6,R
35633,B,3,6,R
35634,B,3,6,R
35635,B,3,6,R
35636,B,3,6,R
35637,B,3,6,R
35638,B,3,6,R
35639,B,3,6,R
35640,B,3,6,R
35641,B,3,6,R
35642,B,3,6,R
35643,B,3,6,R
35644,B,3,6,R
35645,B,3,6,R
35646,B,3,6,R
35647,B,3,6,R
35648,B,3,6,R
35649,B,3,6,R
35650,B,3,6,R
35651,B,3,6,R
35652,B,3,6,R
35653,B,3,6,R
35654,B,3,6,R
35655,B,3,6,R
35656,B,3,6,R
35657,B,3,6,R
35658,B,3,6,R
35659,B,3,6,R
35660,B,3,6,R
35661,B,3,6,R
35662,B,3,6,R
35663,B,3,6,R
35664,B,3,6,R
35665,B,3,6,R
35666,B,3,6,R
35667,B,3,6,R
35668,B,3,6,R
35669,B,3,6,R
35670,B,3,6,R
35671,B,3,6,R
35672,B,3,6,R
35673,B,3,6,R
35674,B,3,6,R
35675,B,3,6,R
35676,B,3,6,R
35677,B,3,6,R
35678,B,3,6,R
35679,B,3,6,R
35680,B,3,6,R
35681,B,3,6,R
35682,B,3,6,R
35683,B,3,6,R
35684,B,3,6,R
35685,B,3,6,R
35686,B,3,6,R
35687,B,3,6,R
35688,B,3,6,R
35689,B,3,6,R
35690,B,3,6,R
35691,B,3,6,R
35692,B,3,6,R
35693,B,3,6,R
35694,B,3,6,R
35695,B,3,6,R
35696,B,3,6,R
35697,B,3,6,R
35698,B,3,6,R
35699,B,3,6,R
35700,B,3,6,R
35701,B,3,6,R
35702,B,3,6,R
35703,B,3,6,R
35704,B,3,6,R
35705,B,3,6,R
35706,B,3,6,R
35707,B,3,6,R
35708,B,3,6,R
35709,B,3,6,R
35710,B,3,6,R
35711,B,3,6,R
35712,B,3,6,R
35713,B,3,6,R
35714,B,3,6,R
35715,B,3,6,R
35716,B,3,6,R
35717,B,3,6,R
35718,B,3,6,R
35719,B,3,6,R
35720,B,3,6,R
35721,B,3,6,R
35722,B,3,6,R
35723,B,3,6,R
35724,B,3,6,R
35725,B,3,6,R
35726,B,3,6,R
35727,B,3,6,R
35728,B,3,6,R
35729,B,3,6,R
35730,B,3,6,R
35731,B,3,6,R
35732,B,3,6,R
35733,B,3,6,R
35734,B,3,6,R
35735,B,3,6,R
35736,B,3,6,R
35737,B,3,6,R
35738,B,3,6,R
35739,B,3,6,R
35740,B,3,6,R
35741,B,3,6,R
35742,B,3,6,R
35743,B,3,6,R
35744,B,3,6,R
35745,B,3,6,R
35746,B,3,6,R
35747,B,3,6,R
35748,B,3,6,R
35749,B,3,6,R
35750,B,3,6,R
35751,B,3,6,R
35752,B,3,6,R
35753,B,3,6,R
35754,B,3,6,R
35755,B,3,6,R
35756,B,3,6,R
35757,B,3,6,R
35758,B,3,6,R
35759,B,3,6,R
35760,B,3,6,R
35761,B,3,6,R
35762,B,3,6,R
35763,B,3,6,R
35764,B,3,6,R
35765,B,3,6,R
35766,B,3,6,R
35767,B,3,6,R
35768,B,3,6,R
35769,B,3,6,R
35770,B,3,6,R
35771,B,3,6,R
35772,B,3,6,R
35773,B,3,6,R
35774,B,3,6,R
35775,B,3,6,R
35776,B,3,6,R
35777,B,3,6,R
35778,B,3,6,R
35779,B,3,6,R
35780,B,3,6,R
35781,B,3,6,R
35782,B,3,6,R
35783,B,3,6,R
35784,B,3,6,R
35785,B,3,6,R
35786,B,3,6,R
35787,B,3,6,R
35788,B,3,6,R
35789,B,3,6,R
35790,B,3,6,R
35791,B,3,6,R
35792,B,3,6,R
35793,B,3,6,R
35794,B,3,6,R
35795,B,3,6,R
35796,B,3,6,R
35797,B,3,6,R
35798,B,3,6,R
35799,B,3,6,R
35800,B,3,6,R
35801,B,3,6,R
35802,B,3,6,R
35803,B,3,6,R
35804,B,3,6,R
35805,B,3,6,R
35806,B,3,6,R
35807,B,3,6,R
35808,B,3,6,R
35809,B,3,6,R
35810,B,3,6,R
35811,B,3,6,R
35812,B,3,6,R
35813,B,3,6,R
35814,B,3,6,R
35815,B,3,6,R
35816,B,3,6,R
35817,B,3,6,R
35818,B,3,6,R
35819,B,3,6,R
35820,B,3,6,R
35821,B,3,6,R
35822,B,3,6,R
35823,B,3,6,R
35824,B,3,6,R
35825,B,3,6,R
35826,B,3,6,R
35827,B,3,6,R
35828,B,3,6,R
35829,B,3,6,R
35830,B,3,6,R
35831,B,3,6,R
35832,B,3,6,R
35833,B,3,6,R
35834,B,3,6,R
35835,B,3,6,R
35836,B,3,6,R
35837,B,3,6,R
35838,B,3,6,R
35839,B,3,6,R
35840,B,3,6,R
35841,B,3,6,R
35842,B,3,6,R
35843,B,3,6,R
35844,B,3,6,R
35845,B,3,6,R
35846,B,3,6,R
35847,B,3,6,R
35848,B,3,6,R
35849,B,3,6,R
35850,B,3,6,R
35851,B,3,6,R
35852,B,3,6,R
35853,B,3,6,R
35854,B,3,6,R
35855,B,3,6,R
35856,B,3,6,R
35857,B,3,6,R
35858,B,3,6,R
35859,B,3,6,R
35860,B,3,6,R
35861,B,3,6,R
35862,B,3,6,R
35863,B,3,6,R
35864,B,3,6,R
35865,B,3,6,R
35866,B,3,6,R
35867,B,3,6,R
35868,B,3,6,R
35869,B,3,6,R
35870,B,3,6,R
35871,B,3,6,R
35872,B,3,6,R
35873,B,3,6,R
35874,B,3,6,R
35875,B,3,6,R
35876,B,3,6,R
35877,B,3,6,R
35878,B,3,6,R
35879,B,3,6,R
35880,B,3,6,R
35881,B,3,6,R
35882,B,3,6,R
35883,B,3,6,R
35884,B,3,6,R
35885,B,3,6,R
35886,B,3,6,R
35887,B,3,6,R
35888,B,3,6,R
35889,B,3,6,R
35890,B,3,6,R
35891,B,3,6,R
35892,B,3,6,R
35893,B,3,6,R
35894,B,3,6,R
35895,B,3,6,R
35896,B,3,6,R
35897,B,3,6,R
35898,B,3,6,R
35899,B,3,6,R
35900,B,3,6,R
35901,B,3,6,R
35902,B,3,6,R
35903,B,3,6,R
35904,B,3,6,R
35905,B,3,6,R
35906,B,3,6,R
35907,B,3,6,R
35908,B,3,6,R
35909,B,3,6,R
35910,B,3,6,R
35911,B,3,6,R
35912,B,3,6,R
35913,B,3,6,R
35914,B,3,6,R
35915,B,3,6,R
35916,B,3,6,R
35917,B,3,6,R
35918,B,3,6,R
35919,B,3,6,R
35920,B,3,6,R
35921,B,3,6,R
35922,B,3,6,R
35923,B,3,6,R
35924,B,3,6,R
35925,B,3,6,R
35926,B,3,6,R
35927,B,3,6,R
35928,B,3,6,R
35929,B,3,6,R
35930,B,3,6,R
35931,B,3,6,R
35932,B,3,6,R
35933,B,3,6,R
35934,B,3,6,R
35935,B,3,6,R
35936,B,3,6,R
35937,B,3,6,R
35938,B,3,6,R
35939,B,3,6,R
35940,B,3,6,R
35941,B,3,6,R
35942,B,3,6,R
35943,B,3,6,R
35944,B,3,6,R
35945,B,3,6,R
35946,B,3,6,R
35947,B,3,6,R
35948,B,3,6,R
35949,B,3,6,R
35950,B,3,6,R
35951,B,3,6,R
35952,B,3,6,R
35953,B,3,6,R
35954,B,3,6,R
35955,B,3,6,R
35956,B,3,6,R
35957,B,3,6,R
35958,B,3,6,R
35959,B,3,6,R
35960,B,3,6,R
35961,B,3,6,R
35962,B,3,6,R
35963,B,3,6,R
35964,B,3,6,R
35965,B,3,6,R
35966,B,3,6,R
35967,B,3,6,R
35968,B,3,6,R
35969,B,3,6,R
35970,B,3,6,R
35971,B,3,6,R
35972,B,3,6,R
35973,B,3,6,R
35974,B,3,6,R
35975,B,3,6,R
35976,B,3,6,R
35977,B,3,6,R
35978,B,3,6,R
35979,B,3,6,R
35980,B,3,6,R
35981,B,3,6,R
35982,B,3,6,R
35983,B,3,6,R
35984,B,3,6,R
35985,B,3,6,R
35986,B,3,6,R
35987,B,3,6,R
35988,B,3,6,R
35989,B,3,6,R
35990,B,3,6,R
35991,B,3,6,R
35992,B,3,6,R
35993,B,3,6,R
35994,B,3,6,R
35995,B,3,6,R
35996,B,3,6,R
35997,B,3,6,R
35998,B,3,6,R
35999,B,3,6,R
36000,B,3,6,R
36001,B,3,6,R
36002,B,3,6,R
36003,B,3,6,R
36004,B,3,6,R
36005,B,3,6,R
36006,B,3,6,R
36007,B,3,6,R
36008,B,3,6,R
36009,B,3,6,R
36010,B,3,6,R
36011,B,3,6,R
36012,B,3,6,R
36013,B,3,6,R
36014,B,3,6,R
36015,B,3,6,R
36016,B,3,6,R
36017,B,3,6,R
36018,B,3,6,R
36019,B,3,6,R
36020,B,3,6,R
36021,B,3,6,R
36022,B,3,6,R
36023,B,3,6,R
36024,B,3,6,R
36025,B,3,6,R
36026,B,3,6,R
36027,B,3,6,R
36028,B,3,6,R
36029,B,3,6,R
36030,B,3,6,R
36031,B,3,6,R
36032,B,3,6,R
36033,B,3,6,R
36034,B,3,6,R
36035,B,3,6,R
36036,B,3,6,R
36037,B,3,6,R
36038,B,3,6,R
36039,B,3,6,R
36040,B,3,6,R
36041,B,3,6,R
36042,B,3,6,R
36043,B,3,6,R
36044,B,3,6,R
36045,B,3,6,R
36046,B,3,6,R
36047,B,3,6,R
36048,B,3,6,R
36049,B,3,6,R
36050,B,3,6,R
36051,B,3,6,R
36052,B,3,6,R
36053,B,3,6,R
36054,B,3,6,R
36055,B,3,6,R
36056,B,3,6,R
36057,B,3,6,R
36058,B,3,6,R
36059,B,3,6,R
36060,B,3,6,R
36061,B,3,6,R
36062,B,3,6,R
36063,B,3,6,R
36064,B,3,6,R
36065,B,3,6,R
36066,B,3,6,R
36067,B,3,6,R
36068,B,3,6,R
36069,B,3,6,R
36070,B,3,6,R
36071,B,3,6,R
36072,B,3,6,R
36073,B,3,6,R
36074,B,3,6,R
36075,B,3,6,R
36076,B,3,6,R
36077,B,3,6,R
36078,B,3,6,R
36079,B,3,6,R
36080,B,3,6,R
36081,B,3,6,R
36082,B,3,6,R
36083,B,3,6,R
36084,B,3,6,R
36085,B,3,6,R
36086,B,3,6,R
36087,B,3,6,R
36088,B,3,6,R
36089,B,3,6,R
36090,B,3,6,R
36091,B,3,6,R
36092,B,3,6,R
36093,B,3,6,R
36094,B,3,6,R
36095,B,3,6,R
36096,B,3,6,R
36097,B,3,6,R
36098,B,3,6,R
36099,B,3,6,R
36100,B,3,6,R
36101,B,3,6,R
36102,B,3,6,R
36103,B,3,6,R
36104,B,3,6,R
36105,B,3,6,R
36106,B,3,6,R
36107,B,3,6,R
36108,B,3,6,R
36109,B,3,6,R
36110,B,3,6,R
36111,B,3,6,R
36112,B,3,6,R
36113,B,3,6,R
36114,B,3,6,R
36115,B,3,6,R
36116,B,3,6,R
36117,B,3,6,R
36118,B,3,6,R
36119,B,3,6,R
36120,B,3,6,R
36121,B,3,6,R
36122,B,3,6,R
36123,B,3,6,R
36124,B,3,6,R
36125,B,3,6,R
36126,B,3,6,R
36127,B,3,6,R
36128,B,3,6,R
36129,B,3,6,R
36130,B,3,6,R
36131,B,3,6,R
36132,B,3,6,R
36133,B,3,6,R
36134,B,3,6,R
36135,B,3,6,R
36136,B,3,6,R
36137,B,3,6,R
36138,B,3,6,R
36139,B,3,6,R
36140,B,3,6,R
36141,B,3,6,R
36142,B,3,6,R
36143,B,3,6,R
36144,B,3,6,R
36145,B,3,6,R
36146,B,3,6,R
36147,B,3,6,R
36148,B,3,6,R
36149,B,3,6,R
36150,B,3,6,R
36151,B,3,6,R
36152,B,3,6,R
36153,B,3,6,R
36154,B,3,6,R
36155,B,3,6,R
36156,B,3,6,R
36157,B,3,6,R
36158,B,3,6,R
36159,B,3,6,R
36160,B,3,6,R
36161,B,3,6,R
36162,B,3,6,R
36163,B,3,6,R
36164,B,3,6,R
36165,B,3,6,R
36166,B,3,6,R
36167,B,3,6,R
36168,B,3,6,R
36169,B,3,6,R
36170,B,3,6,R
36171,B,3,6,R
36172,B,3,6,R
36173,B,3,6,R
36174,B,3,6,R
36175,B,3,6,R
36176,B,3,6,R
36177,B,3,6,R
36178,B,3,6,R
36179,B,3,6,R
36180,B,3,6,R
36181,B,3,6,R
36182,B,3,6,R
36183,B,3,6,R
36184,B,3,6,R
36185,B,3,6,R
36186,B,3,6,R
36187,B,3,6,R
36188,B,3,6,R
36189,B,3,6,R
36190,B,3,6,R
36191,B,3,6,R
36192,B,3,6,R
36193,B,3,6,R
36194,B,3,6,R
36195,B,3,6,R
36196,B,3,6,R
36197,B,3,6,R
36198,B,3,6,R
36199,B,3,6,R
36200,B,3,6,R
36201,B,3,6,R
36202,B,3,6,R
36203,B,3,6,R
36204,B,3,6,R
36205,B,3,6,R
36206,B,3,6,R
36207,B,3,6,R
36208,B,3,6,R
36209,B,3,6,R
36210,B,3,6,R
36211,B,3,6,R
36212,B,3,6,R
36213,B,3,6,R
36214,B,3,6,R
36215,B,3,6,R
36216,B,3,6,R
36217,B,3,6,R
36218,B,3,6,R
36219,B,3,6,R
36220,B,3,6,R
36221,B,3,6,R
36222,B,3,6,R
36223,B,3,6,R
36224,B,3,6,R
36225,B,3,6,R
36226,B,3,6,R
36227,B,3,6,R
36228,B,3,6,R
36229,B,3,6,R
36230,B,3,6,R
36231,B,3,6,R
36232,B,3,6,R
36233,B,3,6,R
36234,B,3,6,R
36235,B,3,6,R
36236,B,3,6,R
36237,B,3,6,R
36238,B,3,6,R
36239,B,3,6,R
36240,B,3,6,R
36241,B,3,6,R
36242,B,3,6,R
36243,B,3,6,R
36244,B,3,6,R
36245,B,3,6,R
36246,B,3,6,R
36247,B,3,6,R
36248,B,3,6,R
36249,B,3,6,R
36250,B,3,6,R
36251,B,3,6,R
36252,B,3,6,R
36253,B,3,6,R
